,Filters Applied,,,,,,,
,54,Whoever Answered The Phone (Male) And Took Over From Rude Receptionist Was Fantastic - Didnt Get A Name But Could Have Been Manager,,,,,,
,55,Head Waiter At Breakfast Was Exceptional,,,,,,
,56,Richard Was Very Helpful And Friendly As Were All The Staff. Pete Saunders Went Out Of His Way To Make Us Feel Very Welcome.,,,,,,
,63,A Charming Couple Were As Usual Very Nice.,,,,,,
,68,Ben At The Gin Bar Was Very Knowledgeable And Enthusiastic. Also Our Waiters At Dinner And Breakfast Were Very Friendly And Professional.,,,,,,
,69,The Receptionist Was Very Good And Also The Gentleman In The Bar Who Took Our Order For Drinks In The Bar And Restaurant Was Very Personable And Knowledgeable About The Wines. We Had Asked For A Glass Of Wine To Suit Each Of Our Selections And Courses. He Explained Very Well What The Wines Were For Our Starter And Why They Had Been Chosen. Unfortunately  Someone Else Brought The Wine For Our Main Course And Just Plonked Them Down Without Telling Us What They Were!,,,,,,
,72,Receptionist Who Greeted Us And Check Us Out Was Very Sweet And Friendly,,,,,,
,74,The Bar Manager For His Excellent Gin Tutorial; We Went Away Better Educated And With Our Future G&T Shopping Refined!,,,,,,
,76,I Have Put Disagree For The Last 2 Because Of Breakfast.  Reception Staff Were Always Helpful Although There Was One Big Issue With One Of My Speakers Arrived To Be Told He Didn't Have A Room Whereas He Did And In Fact There Were 2 Free Rooms Yet He Was Told Over And Over Again There Was No Reservation For Him.........,,,,,,
,77,A Woman On Reception Who Looked After Our Friends Baby Monitor Was Very Helpful Indeed.  However All The Staff Were Very Friendly And Courteous.,,,,,,
,78,The Breakfast Serving Staff Were Very Friendly And Accommodating.,,,,,,
,80,Ben In The Gin Bar  Very Chatty And Happy And Knew His Stuff,,,,,,
,81,Barman In Gin-Bar Particularly Surly. Forgot An Expensive Bottle Of Sancerre Served It Warm Ruined Dinner. Is A Gin Bar Much Of An Idea In A Building With Huge Character? Check In Staff Good.,,,,,,
,82,Female Receptionist In The Morning Was Particularly Pleasant And Helpful.,,,,,,
,86,Lack Of Staff Was The Key.  They Were All Polite  But So Rushed That They Could Not Be Attentive  Or Make Guests Feel Really Well Looked After.  Danny The Restaurant Manager Was Excellent And Clearly Knows What Is Needed  If Only He Had The Resources To Accomplish It.  The Fact That The Hotel Manager  Pete  Was Having To Serve And Clear  At Breakfast Exemplifies The Problems!,,,,,,
,88,The Fellow Behind The Bar Who Has A Terrific Knowledge Regarding The Range Of Gins You Offer. Sorry  Can't Remember His Name But He Was Extremely Informative And Professional.,,,,,,
,89,The Fellow Behind The Bar With The Tremendous Knowledge Of All The Different Gins! Sorry  Can't Remember His Name But He Was Extremely Good  Very Informative  Polite And Professional.,,,,,,
,104,Lovely Tall Young Gentleman Who Served Us For Our Second Night And For Breakfast On The Last 2 Days - Don't Know His Name! He Seemed To Have A Great Rapport With Customers And Fellow Staff.,,,,,,
,106,Anna Was On The Reception Desk During The First Part Of Our Stay (Monday 8 Oct).  She Did Her Utmost To Help Us Resolve The Noise Situation And Made Us Feel That We Were Being Looked After. Lady On Reception At Checkout The Next Morning Was Quite Dismissive.  Apologised But Said It Was All Out Of Their Control.  Glad She Wasn't On Duty When We Arrived.,,,,,,
,110,The Barman Was Extremely Welcoming And Made Up For The Tepid Reception On Arrival.,,,,,,
,111,Actually They Were All Good. Breakfast Chap Very Good,,,,,,
,113,Guy On Reception When I Arrived   May Be Called Darren Or Warren?,,,,,,
,122,The Husband And Wife Team You Have Are Very Good - And Have Some Great Hospitality Skills.  James In The Bar Was Very Knowledgeable But Not Very Presentable And No One Else Appears To Know About The Gin Bar If He Isn't There.  As This Is One Of Your 'Selling Points' I Would Have Expected That All Staff Who Are Working In The Bar Have The Same High Level Of Knowledge.,,,,,,
,125,All The Staff Were Engaged And Helpful.,,,,,,
,135,Ben,,,,,,
,136,Daniel Was Excellent  He Was Hosting The Bar And Was Friendly  Knowledgeable And Proffesional. He Is Definately An Assett To The Business.,,,,,,
,137,The Gentleman Who Served Breakfast - I Apologise That I Do Not Know His Name But He Has Always Been Very Courteous And Very Efficient.,,,,,,
,139,This Would Be Difficult Was All The Staff Were Very Friendly And Made Us Both Feel Relaxed And Well Looked After During Our Stay. We Are Both Very Experienced Travellers And We Understand That Hotel Staff Are Usually Led By Example From Top Down - So Hats Off To Pete!,,,,,,
,142,The German Waiter So Sorry His Name Evades Me. He Was Always Smiling And Friendly  Nothing Was Too Much Trouble.,,,,,,
,143,We Arrived 23Rd Oct And Left 24Th Oct. There Were Different Receptionists On Each Of The Days. They Were Both Friendly And Helpful  Particularly The One On 24Th  Who Was The Person Who Took Our Original Booking.,,,,,,
,144,Corrina Was Charming  Very Professional And Informed About Different Gins!,,,,,,
,151,The Spanish Receptionist Was Very Helpful,,,,,,
,152,Everyone Especially Our Waiter  On The Sunday Night.,,,,,,
,155,Young Manager Incredibly Enthusiastic Yet Approachable. Not Easy To Pull Off! Dark Haired Receptionist Wearing Hair Down Very Helpful. Foreign Waiter In The Evening Very Good At His Job. Not Sure Where He Was From.,,,,,,
,158,Head Barman? Recommended An Excellent G&T When I Couldn't Make Up My Mind.,,,,,,
,160,Reception Was Good   Helpful And Attentive .,,,,,,
,161,Pete Saunders Gm - Fantastic Guest Interaction. Is Aware Of What Is Going On At All Times And Wanders Around To Chat With Guests In A Very Friendly Fashion,,,,,,
,162,There Was A Guy Who Was Extremely Attentive And Very Good Front Of House Unfortunately We Have No Name But He Was Blonde Wore A Grey Suit English With Glasses,,,,,,
,166,Peter Was Excellent And His Team Did Not Let Him Down.,,,,,,
,170,Girl On Reception This Morning 10/5/13 Was Very Helpful And Attentive.,,,,,,
,171,I Would Especially Like To Acknowledge Pete Saunders; Didier (I Don't Know His Surname) And The Waiter Who Was Serving Breakfast In The Morning.  The Receptionist (I Think It Was Dana) Too.  These Were The Staff We Had Most Contact With And Were Exceptional.  The Other Waiters/Waitresses Were Also Very Good But We Didn't Have As Much Contact With Them.,,,,,,
,174,All The Staff Were Excellent Apart From The Bar Man In The Gin Bar Who Didn't Seem Too Interested In Being At Work Or Offering Any Advice Or Recommendations In The World Renowned Gin Bar.  Very Disappointed In The Service Provided By This Individual.,,,,,,
,178,No,,,,,,
,179,Every Member Of Staff Is A Real Credit To The Feathers,,,,,,
,180,Pete Gm - Very Good Welcome To Our Delegates - Very Engaging,,,,,,
,181,All Members Of The Team That We Came Into Contact With Did Their Job To A Very High Standard.,,,,,,
,185,The Evening Bar Staff Were Very Pleasant And Friendly Which Made Our Stay More Enjoyable. Howevere We Believe One Has Now Left The Feathers.,,,,,,
,186,We Were Particularly Impressed With The Breakfast Team.,,,,,,
,187,The Gin Barman Was Most Entertaining And Accommodating.,,,,,,
,189,All Very Good,,,,,,
,194,We Particularly Enjoyed The Young Man Who Went Through The Gins With Us (I'm Afraid I Didn't Note His Name)  Katie At Reception Was Very Polite And Friendly And The Lady That Served Us Breakfast Was Charming.,,,,,,
,198,Don't Know His Name But A Tall Waiter Was Very Chatty And Seemed To Be Very Knowledgeable Regarding The Menu And The Hotel Itself  He Seems To Be An Asset  Although All The Staff Were Very Friendly And Efficient.,,,,,,
,201,Everyone Was Very Friendly And Helpful.,,,,,,
,205,All Very Nice,,,,,,
,209,The Receptionist Was Excellent - Can't Remember Her Name (Would Have Been Monday 6Th),,,,,,
,212,All Staff Were Very Friendly  - Especially The Staff On Reception. We Did However Order A Newspaper And Didn't Receive It In The Morning Which Was Slightly Disappointing.,,,,,,
,213,Rosie Was Fantastic Before Arrival  When We Arrived And In Finding Bar Staff Twice When We Wanted To Order Drinks.,,,,,,
,214,Restaurant Staff All Excellent,,,,,,
,215,All The Restaurant Staff Were Great And Accomodating Of Allergies,,,,,,
,225,Manager Was Terrific  But Overall All The Staff Were Friendly  Courteous And Caring.,,,,,,
,226,Louis  Calling The Evening Before,,,,,,
,229,We Participated In The Gin Experience And Would Like To Say That The Knowledge Of The Head Bar Man Was Exceptional. We Particularly Appreciated The Greeting Each Morning At Breakfast  With Your Staff Member Being Very Attentive And Remembering Us On The Second Morning. Unfortunately I Do Not Know His Name  But He Was Present Both Mornings And Tended To Greet All Residents.,,,,,,
,230,We Particularly Like The Waiter At Breakfast  As On Our Last Visit. Having Said That The Staff Are All Very Good. Do Not Have An Issue With The Slightly Unusual Practice Of Adding A Service Charge As The Service Merits It.,,,,,,
,233,No,,,,,,
,234,Yes The Bar Man At The Gin Bar And The Two Waiters Who Served Us On The Saturday Evening.,,,,,,
,236,All Staff Were Excellent.,,,,,,
,238,The Receptionist On Our Arrival Was Particularly Welcoming.,,,,,,
,242,The Receptionist. She Was Very Helpful When I Made My Booking; And On My Arrival Insisted On Carrying My Rather Heavy Suitcase Up The Steep Stairs.,,,,,,
,244,Our Waiters At Breakfast And For Afternoon Tea Were Both Excellent - Very Attentive To Our Needs And Happy To Vary The Menu To Suit Our Idiosyncratic Requests!  Also  We Arrived Early And Left Our Luggage With Reception While We Attended A Family Wedding.  When We Returned To Check-In  Your Staff Had Moved Our Luggage To Our Room And Had Even Hung Our Suit Bags In The Wardrobe - Excellent Service.,,,,,,
,247,All Were Really Super,,,,,,
,248,The Barman Was Very Knowledgeable About The Gin Stock  And Gave Us Some Good Advice.,,,,,,
,249,Not Sure Where To Add This But  I Ordered A Gin That I Wanted To Try  But Was Not Given A Choice Of Tonic  The Barman Chose My Tonic For Me  Ie He Didn't Offer Me A Choice He Just Poured One Before I Knew What He Was Doing. It Was Too Sweet For Me As I Drink Low Cal  Ie Fevertree Low And Didn't Enjoy My Â£11.45 Gin & Tonic As A Result! I Should Have Said At The Time But As I Said I Didn't Want To Cause A Fuss. I Think A Full Choice Should Be Offered   Guests May Have Odd Tastes But We Are The Paying Guests!,,,,,,
,259,See Previous Comment! We Asked For Some Substitutes On The Taster Menu And They Were Very Accommodating,,,,,,
,266,The Older Gentleman Who Served Us At Breakfast And Lunch Was Very Good.,,,,,,
,268,The Young Lady On Reception  Emily  I Think Her Name Was. She Was Very Helpful And Polite Without Being Ott. Thank You To All Staff For Their Help During Our Stay.,,,,,,
,270,They Were All Good,,,,,,
,271,The Guy In The Gin Bar On Friday Evening - Great Energy And Fun And Knowledgeable. He Was Fab.,,,,,,
,273,Pete Was Amazing And Nothing Was Too Much Trouble.  I Was Especially Thankful When My Brand New Â£500 Phone Was Returned To Our Room After I Absent Mindedly Left It On The Table In The Restaurant.  Peter Even Slipped It Under The Door After Calling To Inform Us It Had Been Found Rather Than Disturb Us.,,,,,,
,275,The Member Of Staff Serving At The Gin Bar On Sunday Afternoon. He Said That He Was Not The Normal Bartender But You Wouldn't Have Known As He Was Extremely Knowledgable And Gave Us Great Advice On Which Gins To Try. I'm Afraid I Didn't Catch His Name But He Had Dark Hair And An Eastern European Accent.,,,,,,
,276,The Gentleman Serving Breakfast Was Very Friendly And Attentive.,,,,,,
,278,Ben Who Served In The Bar Was Very Friendly  Helpful And Informative In Helping Us Choose Which Gin To Taste. We Are Both Bank Managers And His Customer Service And Attention To Customer Needs Really Stood Out To Us Both,,,,,,
,281,We Were Having A Quite Read Following Breakfast In The Lounge  And A Member Of The Hotel Held Two Interviews In The Room We Were In. Very Unprofessional. The Conversation Was Such That We Ended Cutting Short Our Stay And Leaving.,,,,,,
,284,All Waiting Staff Friendly And Obliging,,,,,,
,286,The Receptionist Was Lovely - Gave Us A Very Warm Welcome And Personally Took Us Up To Our Room. I Cant Remember Her Name But She Has Only Been With You For One Month.,,,,,,
,290,Pete The Manager Was Absolutely Delightful And So Hard-Working.  Warren Was Very Helpful In Bringing Up Our Heavy Bags.  The Ladies At The Reception Desk Were All Helpful And Friendly.,,,,,,
,295,Peter - Manager - Very Hospitable,,,,,,
,299,No As All The Staff We Met Were Excellent In Making Our Stay At Your Hotel A Very Pleasant Experience,,,,,,
,303,There Was A Lot Going On After The Chimney Fire  But Requests Were Forgotten By The Staff A Few Times.,,,,,,
,305,I Would Not Differentiate. All Appeared To Give Of Their Best. Congratulations.,,,,,,
,312,Emily Who Met Us At Reception When We Arrived Was Very Lovely And Super Helpful,,,,,,
,316,The Hotel Manager.  His Engaging Personality Combined With His Intelligent Sensitive Approach To Hotel Management Made Our Stay Extra Special.  A Gifted Professional And Highly Trained In Looking After The Guests And His Staff Too.,,,,,,
,317,Receptionist. I Didnt Catch His Name But He Also Worked For St Johns Ambulance. The Waiter Who Talked Us Through The Gin Experience And The Lady Who Served Us At Breakfast,,,,,,
,318,The Deputy Manager Who Was On Duty When We Arived Was Very Helpful,,,,,,
,319,The Chef And The Waiter At Lunch Time On The 14Th June 2013 Made Our Experience Truly Special.   Thank You So Much. We Have Had An Unforgettable Time And Can't Wait To Visit Again.   Best Regards  Mr And Mrs Harvey,,,,,,
,320,The Lady In Reception Who Very Efficiently Handled My Original Booking And Subsequent Cancellation.  Her Colleague Who Handled The Later Booking Was Pleasant But Not In The Same League Of Efficiency.,,,,,,
,322,The Breakfast Steward Was Very Friendly And Professional.,,,,,,
,328,All Lovely - Rosie In Particular Is A Gem,,,,,,
,329,Very Good Bar Staff Friendly And Wish I Could Remember The Staff Who Were Married From Romania They Were Exceptional Helpful And Friendly,,,,,,
,330,All Of The Staff We Were Greeted By Were Friendly And Professional! Highly Unusual To Find That All Staff Are Attentive-Not Sure What To Say Except Well Done!!!,,,,,,
,333,The Barman Who Gave Me A Personal Gin Tasting Session - I'm Sorry I Forgot His Name - He Was Extremely Knowledgable And Great Fun. It Was Great - Thank You :),,,,,,
,335,The Young Lady Receptionist .,,,,,,
,340,All The Team Were Exceptional But Would Like To Specially Mention The Chef  Sorry I Should Have Remembered His Name And Daniel Who Was On The Gin Bar At The Start Of Our Stay And In The Restaurant,,,,,,
,341,The First Receptionist Was Quite Sweet And Quite Apologetic About The Room   Although She Did Concern Me By Saying - I Did Check The Sheets Were Changed -Which Made Me Wonder If They Aren't Sometimes..? We Were Not Impressed By The Receptionist Who Checked Us Out Who Didn't Ask Us If We Had Enjoyed Our Stay   Didn't Mention The Issues We Had Had And Just Seemed A Little Confused When We Said We Would Not Be Paying The Service Charge Given The Issues We Had Had.   ,,,,,,
,342,Christine Helpfull Fun Polite Full Of Goodwill And Local Knowledge Fantastic As We're The Other Members Of Staf Big Gold Star  X,,,,,,
,343,All Graet,,,,,,
,344,The Young Girl On Reception Who Found Me The Room In The First Place When Everywhere In Woodstock Seemed Fully Booked.,,,,,,
,345,The Lady On Reception (I'm So Sorry I Can't Remember Her Name - It May Have Been Katy?  We Stayed On Saturday 30Th March) Was So Welcoming And Friendly.  We'd Love It If You Could Pass On Our Warm Thanks.,,,,,,
,347,The Restauarant Staff Were Excellent. One Waiter Who Served Breakfast (Slightly Older Gent) Was Fantastic.,,,,,,
,349,Receptionist (Lady)  Waiter (Tall Vibrant Man)  Sorry We Did Not Know Their Names.,,,,,,
,350,The Lady On Reception Was Particularly Helpful And Courteous. Unfortunately  We Cannot Remember Her Name. When We Asked Where The Nearest Mailbox Was  She Offered To Take And Post For Us. Also The Gin Bar Lady Was Very Helpful And Knowledgeable. All Staff Were Very Polite And Could Not Do Enough To Help.,,,,,,
,354,The Duty Manager On The Sunday Who Was Not The Official Gin Barman But Still Gave A Wonderful Gin Masterclass!,,,,,,
,360,The Principal Waiter At Breakfast - A Delightful Gentleman.,,,,,,
,366,The Waiter And Waitress Were Very Nice.,,,,,,
,368,The Waiter At Breakfast 8/4/13 Fantastic,,,,,,
,371,The Lady Who Showed Us Our Room. She Wanted To Be Helpful But We Were Happy To Take The Room Allocated.,,,,,,
,372,The Young Man On Reception When We Arrived Looked After Us Very Well.  The Breakfast Waiter Was Very Charming.,,,,,,
,376,All Very Good,,,,,,
,377,Our Waiter From Germany And The Receptionist,,,,,,
,380,The Guy In The Gin Bar Knew Tonnes And Was Very Interesting. Nice To Relax With A Drink And Some Useless Info.,,,,,,
,382,Sven Was Very Professional And Would Suggest You Give Him A Well Earned Raise!,,,,,,
,386,The Head Waiter At Breakfast (I Can't Recall His Name) Was Excellent.,,,,,,
,390,They Were All Lovely,,,,,,
,391,All The Team Were Extremley Helpful And Polite And The Level Of Service Was Exceptional!,,,,,,
,392,Daniel - Very Good At The Gin Tasting.,,,,,,
,394,See 14,,,,,,
,405,The Lady In Charge Of The Restaurant Was Very Friendly And Attentive.,,,,,,
,406,Young Blond Girl Who Worked The Dinner Shift In The Restaurant On Saturday 2 November. She Was Exceptional. All Staff Were Very Good.,,,,,,
,407,The Man Running The Gin Bar On Friday Evening The 18Th Of October Was Very Knowledgeable And Helpful And The Man Serving Breakfast On Saturday 19Th Of October Was Also Very Good.,,,,,,
,412,The French Man At Breakfast - Very Helpful And Friendly,,,,,,
,413,The Lady On The Front Desk Was Most Helpful And Kind When We Wanted To Check Out A Day Early,,,,,,
,414,The Barman Was Excellent. The Gentleman Who Served Us Breakfast Was Very Attentive.,,,,,,
,415,The Previously-Mentioned Gentleman At The Dinner And The Night Security Who Continuously Let Us Out For Cigarette Breaks And Made Us Drinks!,,,,,,
,417,Ben Was Excellent As A Guide To The Gin Bar But Became A Bit Overwhelming On Other Occasions.   I Am Sure He Meant Well But Just Needed To Hold Back A Bit. On The Night Of Sunday 7Th The Bar Tender Seemed Less Knowledgeable And Did Not Have The Time To Spend On Guests.     The Receptionist Was Lovely And Very Pleasant.,,,,,,
,418,Although The Members Of Staff We Looked After Us Were Excellent (Particularly The Waiter Who Served Us Tea  Then Drinks And Was Around At Dinner) We Did Feel That The Hotel Was A Bit Understaffed And Lacked Any Kind Of Management Presence.,,,,,,
,420,Rosie For Sorting Out My Initial Booking And Answering My Mails Quickly  And The Waiter With The Speech Impediment  He Was Brilliant,,,,,,
,425,Jessica At Desk On Arrival. Mr. Saunders And Richard At Breakfast.,,,,,,
,426,I Don't Know. I Have Not Met Them.,,,,,,
,427,Jessica Was Very Help And Another Of Your Ladies But Have Forgotten Her Name Sorry.,,,,,,
,428,Waiter Served Afternoon Tea On Friday 16Th Feb Was Very Pleasant And Saturday Eve Waiting Staff Very Helpful As Was The Bar Man But Rest  Not Welcoming At All.  Sorry,,,,,,
,429,The Waiter That Served Afternon Tea And The Waiting Staff On Saturday Night Were All Friendly And Pleasant.,,,,,,
,430,Female Trainee Receptionist - Relaxed  Friendly And Even Paced Gin Bar - Knowledgeable And Enthusiastic - Makes A Difference,,,,,,
,434,The Young Man On Reception Was Very Helpful,,,,,,
,441,The Whole Team Were Excellent...No Weak Links,,,,,,
,442,All Were Very Good  A Well Balanced Team!,,,,,,
,443,Rosie - She Was Lovely On Arrival  - It Went A Little Down Hill From There. Really Nice Lady With Strong Accent (Brown Hair Tied Back) In The Bar Area And Then At Dinner. She Was Very Friendly Too. Lots Of Doubling Up Of Roles It Seemed  Which Made Us Feel A Little Like You Running A Skeleton Ship. Maybe Keep The Bar Staff To The Bar?,,,,,,
,447,As Mentioned Before A Young Lad That Looked After Us During The Meal- Very Good Indeed. The Bar Staff All Helpful.  Also The Gent That Served Our Breakfast Was Excellent.,,,,,,
,451,The Receptionist Who Dealt With Us On Our Arrival Was Particularly Friendly And Informative. (Young Girl With Blonde Hair),,,,,,
,453,The Barman For His Excellent Gin Recommendations,,,,,,
,458,Yes Can't Remember His Name A Large Lad With Blond Hair On Reception Was Excellent When I Complained Regarding Room Water Temp His Respose Was Above And Beyond My Expectations,,,,,,
,459,The Gentleman Who Booked Us In Was Fabulous And The Ladies At Breakfast Were Lovely,,,,,,
,466,The Waiter Was Very Professional And Helpful.,,,,,,
,467,We Had Tea In The Little Lounge When We Arrived But When We Came Down To Dinner 2 Hrs Later The Cups Etc Were Still On The Table  Not The Best Image In My View.,,,,,,
,471,Peter--And The Waiter Who Thought That My Name Was The Name Of The Room!!He Was Excellent.Peter Was Charming Effusive In His Welcome And Generally Very Attentive.,,,,,,
,474,Don't Know Her Name  But A Young Woman With Dark Hair Working In The Dining Area Was Always Friendly  Accommodating And Welcoming.,,,,,,
,475,See Previously  Not The Experience We Were Expecting,,,,,,
,477,Emily And Sven,,,,,,
,478,No,,,,,,
,481,I Spent Some Time At The Impressive Gin Bar. The Young Manager Of The Bar I Think His Name Was Ben  Was An Exceptional Font Of Knowledge And A Credit To Your Hotel. I Had Three Separate Gin And Tonics And They Were Great. I Would Of Loved To Have Had The Names Of The Gins That I Sampled! Maybe That Could Be Arranged.,,,,,,
,488,The Porter Who Helped With Our Bags On Arrival. Front Desk Reception.,,,,,,
,493,It Almost Seems Unfair To Highlight Individuals  This Appears To Be An Exceptional Team. They Are Led By An Exceptional Gm  That Is Certain,,,,,,
,497,All Staff Were Great But The Bar Staff Made Us Feel Very Welcome And We Were Very Impressed By Their Knowledge Of Gin.,,,,,,
,500,Sorry - Terrible With Names But New Young Barman  Been With You About 5 Weeks  V Helpful And Happt To Discuss A Number Of Gins. German Girl On Reception Extremely Competant And Helpful.,,,,,,
,502,During My Stay - Rosie Has Been Extremely Helpful And Courteous.  I Travel Extensively Alone On Business And Find That She Make The Overall First Impression Of The Hotel Very Accommodating And Welcoming.,,,,,,
,503,The Gentleman Incharge Of The Breakfast Service Was Superb As Was The Barman Who Was Exceptionally Knowledgable Regarding The Options For Gin.,,,,,,
,505,Emma At The From Desk Was Particularly Good  Andi Think It Was Richard In The Breakfast Dining Room Was Also Extremely Agreeable.,,,,,,
,506,Restaurant Manager Was Extremely Professional  Warm Friendly And Helpful As Was His Wife. The Other Waiter Serving Breakfast( Can't Remember Name But Tall With Glasses) Was Also Very Friendly And Accommodating And Couldn't Do Enough For Us.,,,,,,
,512,This Is Definitely An Area Where The Feathers Excelled! All The Staff Were Polite  Courteous And Helpful In Everyway.,,,,,,
,522,Bartender For Very Good Service,,,,,,
,523,Everyone Was Excellent.  It Was A Perfect Balance Of Informality And Politeness.  We Felt Very Much At Ease.,,,,,,
,529,Saturday Night Senior Waitress In Restaurant Very Helpful And Knowledgeable On Gourmet Wines,,,,,,
,544,Deputy General Manager And Staff In The Dining Room - Very Chatty And Helpful.,,,,,,
,545,All Excellent Throughout Stay,,,,,,
,549,All The Staff Were Fabulous!,,,,,,
,550,They Were All Great And Very Friendly,,,,,,
,553,All The Staff Were Happy   Courteous Service With A Smile  You Cannot Say That Many Times These Days .,,,,,,
,554,In Our Opinion The Whole Team Were Courteous And Helpful. The Gin Bar And Restaurant Staff Seemed Very Knowledgeable About The Food And Drink.,,,,,,
,558,Emily On Reception Was Outstanding And Made Us Feel Really Welcome.,,,,,,
,559,There Was A Problem With Our Papers On Both Mornings. The Receptionist On The First Day Was Very Helpful And Attentive And Brought The Paper To Us At Breakfast. The Second Morning  The Guy On Reception Told Us That It Wasn't His Job. We Had A Couple Of Dealings With The Same Member Of Staff And We Had Similar Responses.,,,,,,
,561,Katie Was Friendly And Efficient With My Reservation,,,,,,
,564,Man Behind Gin Bar Was Totally Fantastic.  Only Been With You Two Weeks But A Huge Asset.,,,,,,
,567,Cannot Mention One Person Above The Others  All Were Very Good,,,,,,
,569,The Waiting Staff Were All Excellent,,,,,,
,571,There Was An Older Gentleman (Possibly French??!) Who Waited On Us For Dinner & Breakfast  Unfortunatley We Didn't Catch His Name. He Was Very Kind Very Thoughtful And Attentive To Our Needs.,,,,,,
,572,The Breakfast Waiter  Sorry Do Not Recall His Name  He Is Always Extremely Attentive,,,,,,
,578,The Woman On Reception When We Arrived Was Lovely.,,,,,,
,580,All Staff Whom We Came Into Contact With Were Polite  Helpful And Well Presented.,,,,,,
,581,Unfortunately On The Evening Of Our Stay We Got Locked Out Of Hotel Had To Wait 30 Mins For Member Of Staff To Appear.,,,,,,
,585,The Attendant At The Gin Bar  Was Very Knowledgable And Attentive. The Receptionist Was Very Helpful  She Responded To Our Request For A List Of Your Gins  And With The Manager's Permission  Printed Us Off A List; A Lovely Keepsake Of Our Wine Tasting!! Thank You,,,,,,
,588,Already Mentioned The Receptionsist And Barman/Sommelier/Waiter,,,,,,
,599,Peter Was Brilliant On The Gin Tasting!,,,,,,
,609,They Were All Very Good,,,,,,
,613,No,,,,,,
,616,Peter Saunders Was An Amazing Asset To Our Visit At Feathers. He Met Our Every Need And Anticipated Others....Returning Our Rental Car To Oxford  Assessing Our Travel Options To Edinburgh  Bus Schedules  Restaurants  Etc. He Was Always Gracious  Enthusastic And Funny. We Loved Feathers And Will Be Happy To Recommend You  To Our Friends Who Might Be Visiting The  Cotswolds. Blessings  Audrey And Harvey Scher,,,,,,
,619,Everyone Was Attentive - Very Good Team,,,,,,
,620,All Excellent,,,,,,
,622,Richard Was Very Polite And Made Us Feel Very Welcome Indeed.,,,,,,
,623,Night Porter,,,,,,
,635,They Are All Good People And Are Doing Their Best For The Customers-No Complaints.,,,,,,
,636,No,,,,,,
,645,Reception Was Very Helpful   A Flower Request That Had Gone Wrong  Though Outside Your Control  Was Handled Very Well ,,,,,,
,651,The Restaurant Manager For Sorting A Steak For My Wife.,,,,,,
,652,Not Enough Server To Look After People Wishing To Try Gins Or Relax In Study.  Ben And Dessert Chef Were V Attentive!,,,,,,
,654,No,,,,,,
